listing_id,id,date,reviewer_id,reviewer_name,comments
3646070,66518142,2016-03-23,13103934,Jon,"My partner and I loved staying at the Irvington Studio! It's such a cozy studio! The space had all what we needed. We enjoyed so much the hot tub after long walks and hikes in Portland. The check-in and check-out process was very easy and Jason was able to accommodate our schedules (thanks again Jason!). The neighborhood is really peaceful and safe, and really close to so many good restaurants and beautiful shops. The location was very convenient as it's close to downtown (about 10 min drive) as well as streets like Mississippi, Williams and Alberta. We'd definitely stay here again if we come back to Portland!"
3646070,67978427,2016-04-01,1822326,Tabitha & Robbie,"Jason was friendly and a great host, easy check-in, place was clean, simplistic and comfortable.  Very nice neighborhood to walk or bike in and around. He even mailed me back my nice sunglasses I left behind.  Thanks!"
3646070,68564727,2016-04-05,29578501,Katie,"One of the best airbnbs I've stayed in. Super easy to get to, clean, and welcoming with great customer support. Highly recommend for a Portland vacation. "
3646070,71155705,2016-04-24,1907412,Jill,"This space was perfectly located for a week in Portland‚easy to explore all sections of the city by foot or public transit. Tons of natural light, plenty of space for two, and the hot tub was a welcome treat after a long day of walking. Jason was easy to contact and responsive, and hands-off the rest of the time. Great host, great space!"
3646070,72489528,2016-05-02,560709,Charleene,"The place was located in a very nice, quiet neighborhood. Definitely a plus since we rented a car and there was plenty of street parking. The studio wasn't bad. It could use to be updated a bit but for the price. "
3646070,73658430,2016-05-09,15135408,Samantha,The place was great. Easy to park on the street - very close to public transit. Was perfect for our mini trip to Portland! 
3646070,74992908,2016-05-18,72180577,Alyssa,Cute neighborhood. Clean apartment. Host made us feel welcome and left information on things to do in the area. We actually read the book that listed tons of ideas to do in Portland. Very cute and cozy little place. 
3646070,76307273,2016-05-26,71724537,Robert,"Great host and nice listing! Would definitely stay here again.

Thank you!"
3646070,77381254,2016-05-31,181192,Jennifer,"This was a nice little apartment in a gorgeous, quiet neighborhood. Jason was there when I checked in to answer any questions, and he provided a house manual with tips for using public transportation and great suggestions for local restaurants and things to do. The bus is a block away and it's easy to get pretty much anywhere around town by bus or rail. (I suggest downloading the TriMet transit app and buying a day pass.) It's a quick ride to the convention center (where I was attending a conference) and light rail station or up to the Alberta district. There's a Whole Foods a few blocks away for whatever else you need. The bed was comfy, the kitchen had all the essentials, and the hot tub was lovely after a day of walking around town. The quiet hours from 10pm-7am are a plus, in my book. There were folks staying in the adjoining apartment, but I heard nary a peep out of them at night!"
3646070,79183905,2016-06-11,58015233,Grit,"The apartment is located in a nice, quiet neighborhood. The bikes were perfect to explore Portland. Tiffany welcomed us warm and friendly and didn't get tired answering all our questions. I can truly recommend staying with Jason. "
3646070,79708283,2016-06-13,8717850,Clare,Everything was very easy. The neighborhood was really lovely and we enjoyed making this our base. 
3646070,80089128,2016-06-16,3133489,Joep&Enzo,"We had a great stay at Jason's place! It has everything you would want from
a hotel without feeling as sterile as a hotel. A real authentic home-away-from-home feeling in a beautiful house. Portland is a great city as well, would definitely recommend staying here! Location is good to visit the city."
3646070,81075422,2016-06-20,6315943,Alyssa,Description was very accurate! The apartment was super easy to find and in the cutest neighborhood walking distance to coffee shops and cafes. Room was very cute and clean plus the hot tub was a great bonus.
3646070,81276901,2016-06-22,1290056,Fynn,"Jason's home was perfect, and exactly what I needed. The location is in a beautiful neighborhood, and the studio is clean, comfortable, and cozy. I'd highly recommend staying here, and Jason is incredibly responsive and helpful. "
3646070,81410092,2016-06-22,78713226,Matt,"The neighborhood is really nice and charming, so safety wasn't an issue.  The location was 20 minutes from anywhere in the city of Portland.  Room was big enough and the bed was comfy. "
3646070,81998825,2016-06-26,9357373,Kara,"The neighborhood guide was very helpful and the place was private, mostly quiet, and in a beautiful neighborhood! Overall it was a very nice stay. Thanks for the hospitality, this trip was definitely a huge blast in part to our convenient, nice airbnb. "
7311095,38672839,2015-07-17,38343775,Nicholas,"Fantastic first Airbnb experience (as the renter) with the very responsive and most friendly Jessica & Drew! Private back house is well described, spacious and simply comfortable. Even though I was only there three nights, having the mini-kitchen with a freezer box and toaster was really nice (grocery store but a block away). Great neighborhood location and really nice feeling ""coming home"" here. Super cool dog who's just as happy to leave you alone as he is to engage when you're hanging out on the porch.

Internet could be a challenge today, but I understand  improvements are coming and connection wasn't an issue for me as I had a strong signal from a some nearby Comcast Xfinity box and my personal Xfinity roaming login. T-Mobile and AT&T both had good connections in the room as well."
7311095,39107942,2015-07-20,31828245,Devin,"A wonderful, private spot and a great price! Jessica and Drew were great hosts and made things very comfortable. Space is quiet, clean and very cozy and busy Alberta Street is a short walk away...Would highly recommend it to anyone"
